driver,lap_number,lap_time,position,race
7,29.0,79.766,5.0,Emilia Romagna
7,30.0,89.031,5.0,Emilia Romagna
7,31.0,79.484,5.0,Emilia Romagna
7,32.0,79.234,5.0,Emilia Romagna
7,33.0,79.651,5.0,Emilia Romagna
7,34.0,79.554,5.0,Emilia Romagna
7,35.0,79.756,5.0,Emilia Romagna
7,36.0,79.328,5.0,Emilia Romagna
7,37.0,79.21,5.0,Emilia Romagna
7,38.0,79.345,5.0,Emilia Romagna
7,39.0,79.509,5.0,Emilia Romagna
7,40.0,79.506,4.0,Emilia Romagna
7,41.0,79.217,4.0,Emilia Romagna
7,42.0,79.303,4.0,Emilia Romagna
7,43.0,79.286,4.0,Emilia Romagna
7,44.0,79.361,4.0,Emilia Romagna
7,45.0,79.01,4.0,Emilia Romagna
7,46.0,78.849,4.0,Emilia Romagna
7,47.0,79.03,4.0,Emilia Romagna
7,48.0,83.64,5.0,Emilia Romagna
7,49.0,101.767,12.0,Emilia Romagna
7,50.0,83.787,12.0,Emilia Romagna
7,51.0,128.577,11.0,Emilia Romagna
7,52.0,129.411,10.0,Emilia Romagna
7,53.0,136.86,10.0,Emilia Romagna
7,54.0,122.892,10.0,Emilia Romagna
7,55.0,89.219,10.0,Emilia Romagna
7,56.0,88.017,10.0,Emilia Romagna
7,57.0,107.176,10.0,Emilia Romagna
7,58.0,82.232,9.0,Emilia Romagna
7,59.0,79.646,9.0,Emilia Romagna
7,60.0,78.919,9.0,Emilia Romagna
7,61.0,78.805,9.0,Emilia Romagna
7,62.0,78.141,9.0,Emilia Romagna
7,63.0,78.088,9.0,Emilia Romagna
99,1.0,91.96,14.0,Emilia Romagna
99,2.0,83.529,14.0,Emilia Romagna
99,3.0,82.095,14.0,Emilia Romagna
99,4.0,81.863,14.0,Emilia Romagna
99,5.0,81.702,14.0,Emilia Romagna
99,6.0,81.31,14.0,Emilia Romagna
99,7.0,81.192,14.0,Emilia Romagna
99,8.0,81.278,14.0,Emilia Romagna
99,9.0,81.331,13.0,Emilia Romagna
99,10.0,86.022,16.0,Emilia Romagna
99,11.0,103.945,17.0,Emilia Romagna
99,12.0,80.289,17.0,Emilia Romagna
99,13.0,80.083,17.0,Emilia Romagna
99,14.0,80.149,17.0,Emilia Romagna
99,15.0,80.245,17.0,Emilia Romagna
99,16.0,80.079,17.0,Emilia Romagna
99,17.0,80.162,17.0,Emilia Romagna
99,18.0,80.173,17.0,Emilia Romagna
99,19.0,80.431,17.0,Emilia Romagna
99,20.0,80.564,17.0,Emilia Romagna
99,21.0,81.548,17.0,Emilia Romagna
99,22.0,80.008,17.0,Emilia Romagna
99,23.0,80.054,17.0,Emilia Romagna
99,24.0,79.939,17.0,Emilia Romagna
99,25.0,80.09,17.0,Emilia Romagna
99,26.0,79.76,17.0,Emilia Romagna
99,27.0,81.441,17.0,Emilia Romagna
99,28.0,80.284,15.0,Emilia Romagna
99,29.0,86.987,15.0,Emilia Romagna
99,30.0,82.975,15.0,Emilia Romagna
99,31.0,79.371,15.0,Emilia Romagna
99,32.0,79.271,15.0,Emilia Romagna
99,33.0,79.231,15.0,Emilia Romagna
99,34.0,79.329,15.0,Emilia Romagna
99,35.0,79.421,14.0,Emilia Romagna
99,36.0,79.221,14.0,Emilia Romagna
